name,tech_score,confidence,city,region,country,address,lat,lng,website,phone,careers_url,careers_provider,careers_api_url,careers_confidence,careers_last_checked,careers_notes,categories,sources,source_ids,notes
Red Turtle,32.0,low,Ahmedabad,Gujarat,India,"B-21, Science City Road, ahmedabad, 380060",23.077373,72.5069309,https://redturtle.in/,079 2970 2818,,,,,,,"description=Mobile Apps and Web Development Company - Develop apps in iPhone, Android and Website in WordPress, Magento, Laravel, PrestaShop.",openstreetmap,"{""openstreetmap"": ""way:367949860""}",matched: web development
AADINEX Electro Solutions LLP,32.0,low,Bengaluru,Karnataka,India,,12.9511509,77.5677314,https://aadinex.in/,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:11178067804""}","matched: solutions, office=company"
Accenture Solutions Pvt Ltd,32.0,low,Bengaluru,Karnataka,India,"Bangalore, 560037",12.968978,77.7225977,https://www.accenture.com/,,,,,,,,office=company | building=office,openstreetmap,"{""openstreetmap"": ""way:181461601""}","matched: solutions, office=company"
Accrete Global Technology,32.0,low,Bengaluru,Karnataka,India,"6th Phase, Bangalore, 560077",12.9000239,77.5777241,http://www.accreteglobal.com/,,,,,,,,,openstreetmap,"{""openstreetmap"": ""node:2534635575""}",matched: technology
Agiledge process solutions Pvt Ltd,32.0,low,Bengaluru,Karnataka,India,"6, 6th Main Krishnappa Block, 560032",13.0169007,77.5907711,https://www.agiledgesolutions.com/,080-23432343,,,,,,,shop=computer,openstreetmap,"{""openstreetmap"": ""node:4697843992""}","matched: solutions, computer"
Altisource Business Solutions Pvt Ltd,32.0,low,Bengaluru,Karnataka,India,"Building 12B, RMZ Ecospace Internal Rd, Bellandur, BANGALORE, 560103",12.9230175,77.6798965,https://www.altisource.com/,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:4446463782""}","matched: solutions, office=company"
Bengaluru Science & Technology cluster,32.0,low,Bengaluru,Karnataka,India,,13.0132336,77.5688177,https://www.bestkc.in/,,,,,,,,office=ngo,openstreetmap,"{""openstreetmap"": ""node:10965458308""}",matched: technology
Bluemeric Technologies,32.0,low,Bengaluru,Karnataka,India,,12.9661558,77.7137122,www.bluemeric.com,,,,,,,,shop=yes,openstreetmap,"{""openstreetmap"": ""node:4142109989""}",matched: technologies
Bossman Instruments Technology,32.0,low,Bengaluru,Karnataka,India,"Seshadripuram, Bangalore, 560020",12.9882571,77.5736831,https://www.bossmaninternational.com/,,,,,,,,"office=yes | description=Bossmanfilter is one of the leading manufacturers of Industrial filters, Compressed air Purification products, process filter equipments, Air Dryers, Automobile filters, Oil & hydraulic filtration products to meet specific customer requirements.",openstreetmap,"{""openstreetmap"": ""node:12509128849""}",matched: technology
Carelon Global Solutions,32.0,low,Bengaluru,Karnataka,India,,12.9705609,77.7081838,https://www.carelon.com/,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:9880645605""}","matched: solutions, office=company"
Dr Ravi Labs & Research Center,32.0,low,Bengaluru,Karnataka,India,"72/1A,, GVR Plaza, Outer Ring Road, opposite Central Mall, Bellandur,, Belandur, Bangalore, 560103",12.9264316,77.6799388,www.drravilabs.com,080 4150 4222,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:4446683403""}","matched: labs, office=company"
DreamQuest Infotech,32.0,low,Bengaluru,Karnataka,India,,13.0250368,77.6361978,http://www.dreamqi.com/,,,,,,,,,openstreetmap,"{""openstreetmap"": ""node:454091503""}",matched: infotech
JN Tech Solutions,32.0,low,Bengaluru,Karnataka,India,"2nd Floor, #591/A, 560097",13.0813846,77.559798,https://www.jntechsolutions.org,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:6704989085""}","matched: solutions, office=company"
Karthavya Technologies Pvt Ltd,32.0,low,Bengaluru,Karnataka,India,"8, Chelkere, 560043",13.0313009,77.6416454,https://www.karthavya.com/,,,,,,,,building=office,openstreetmap,"{""openstreetmap"": ""node:2404633521""}",matched: technologies
Khosla Labs,32.0,low,Bengaluru,Karnataka,India,"18/2A, Sarjapur Road, Bangalore, 560103",12.9188741,77.6702697,http://khoslalabs.com,+91 80 4212 4272,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:3357540334""}","matched: labs, office=company"
MiQ Digital,32.0,low,Bengaluru,Karnataka,India,"5th & 6th Floor, Lavelle Road, Bangalore, 560001",12.9654503,77.5963521,https://www.wearemiq.com/,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:10291144731""}","matched: digital, office=company"
Proche Solutions,32.0,low,Bengaluru,Karnataka,India,,12.9806412,77.6290874,www.proche.in,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:8834772574""}","matched: solutions, office=company"
Saartha Labs Private Labs,32.0,low,Bengaluru,Karnataka,India,"#12, 2nd floor, Banaswadi Main Road, Bangalore, 560043",13.0101203,77.6449673,https://www.saartha.com/,+91 9900743078,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:3368028795""}","matched: labs, office=company"
SABIC India Technology Center,32.0,low,Bengaluru,Karnataka,India,"Anekal, 562125",12.8438396,77.7703312,https://www.sabic.com,,,,,,,,office=research,openstreetmap,"{""openstreetmap"": ""way:1077021236""}",matched: technology
Worksupp (WSC Technologies Pvt ltd),32.0,low,Bengaluru,Karnataka,India,"54/A, Venkata Reddy Layout, Ejipura, 560095",12.9383091,77.6271996,https://worksupp.com,,,,,,,,shop=wholesale,openstreetmap,"{""openstreetmap"": ""node:12313885295""}",matched: technologies
TechnoGaze Solutions,32.0,low,Bhopal,Madhya Pradesh,India,,23.2515749,77.4944558,https://g.co/kgs/NJXw9EH,,,,,,,,"description=We offer comprehensive Digital Marketing Course in Patel Nagar, Bhopal",openstreetmap,"{""openstreetmap"": ""node:3692790138""}","matched: solutions, digital"
Odisha University Of Technology And Research,32.0,low,Bhubaneswar,Odisha,India,"Ghatikia, Bhubaneshwar, 751003",20.2771485,85.7766474,https://www.cet.edu.in/,,,,,,,,amenity=university,openstreetmap,"{""openstreetmap"": ""way:230784857""}",matched: technology
National Institite of Fashion Technology Panchkula,32.0,low,Chandigarh-Mohali,Chandigarh/Punjab,India,"Sector 23, Panchkula, 134109",30.6850497,76.8816169,https://nift.ac.in/panchkula/,,,,,,,,amenity=university,openstreetmap,"{""openstreetmap"": ""way:1059372269""}",matched: technology
WebUtopian Technologies PVT. LTD,32.0,low,Chandigarh-Mohali,Chandigarh/Punjab,India,"F- 539, Phase, 8B, Industrial Area, Tower, Sahibzada Ajit Singh Nagar, Punjab, Mohali, 160055",30.7093108,76.6953918,https://webutopian.com/,,,,,,,,description=At Web Utopian Technologies We change the way you think – creating a new way inspired by the changed world and by a passion for making an impact for our clients across the globe. https://webutopian.com/,openstreetmap,"{""openstreetmap"": ""node:7097462740""}",matched: technologies
KOKA TECHNOLOGY,32.0,low,Chennai,Tamil Nadu,India,"No 69, Vellalar st, Chennai, 600037",13.0865001,80.1746595,https://www.k2schoolmanagementsoftware.com/,,,,,,,,building=yes,openstreetmap,"{""openstreetmap"": ""way:354460951""}",matched: technology
Metaforum technologies,32.0,low,Chennai,Tamil Nadu,India,"164, 6th St, Thangal karai, Kumaran Colony,Vadapalani, Chennai, 600026",13.0539871,80.2068665,https://www.metaforumtechnologies.com/dot-net-training-in-chennai,,,,,,,,,openstreetmap,"{""openstreetmap"": ""way:27346920""}",matched: technologies
Raptee.HV HQ,32.0,low,Chennai,Tamil Nadu,India,,13.0179393,80.1737952,https://www.raptee.com/,,,,,,,,description=Raptee.HV is an innovative electric motorcycle company that stands out for its cutting-edge technology and commitment to sustainable mobility.,openstreetmap,"{""openstreetmap"": ""node:12050789761""}",matched: technology
Immersive Technologies,32.0,low,Gurugram,Haryana,India,,28.4664967,77.0938914,https://www.immersivetech.in/,,,,,,,,shop=yes,openstreetmap,"{""openstreetmap"": ""node:13246707625""}",matched: technologies
Insitute of Advanced Study in Science and Technology,32.0,low,Guwahati,Assam,India,"IASST, Paschim Boragaon, Garchuk, Vigyan Path, Guwahati, 781035",26.1110986,91.6852742,https://iasst.gov.in/,,,,,,,,amenity=university,openstreetmap,"{""openstreetmap"": ""way:517462558""}",matched: technology
Centre for Quantum Science & Technology,32.0,low,Hyderabad,Telangana,India,"Old Bombay Road, Hyderabad, 500032",17.4455917,78.349991,https://cqst.iiit.ac.in/,,,,,,,,office=research,openstreetmap,"{""openstreetmap"": ""node:13545320662""}",matched: technology
Digital Mojo,32.0,low,Hyderabad,Telangana,India,"Plot No. 34A, Lane No. 12, Hyderabad, 500033",17.4120529,78.420126,https://www.digitalmojo.in/,,,,,,,,office=company | description=Best Digital Marketing Agency in Hyderabad,openstreetmap,"{""openstreetmap"": ""node:11601446167""}","matched: digital, office=company"
Mindspace Technology Park,32.0,low,Hyderabad,Telangana,India,,17.4402111,78.3822757,https://www.mindspaceindia.com/,,,,,,,,,openstreetmap,"{""openstreetmap"": ""way:292816639""}",matched: technology
VEM Technologies,32.0,low,Hyderabad,Telangana,India,,17.2483141,78.4732248,http://aviationspaceindia.com/content/vem-technologies-pvtltd,,,,,,,,,openstreetmap,"{""openstreetmap"": ""node:5072094278""}",matched: technologies
Raja Ramanna Centre for Advanced Technology,32.0,low,Indore,Madhya Pradesh,India,"Rau-Indore road, Indore",22.6647637,75.802033,http://www.cat.gov.in,,,,,,,,,openstreetmap,"{""openstreetmap"": ""way:192421941""}",matched: technology
2M Infotech Pvt. Ltd.,32.0,low,Jaipur,Rajasthan,India,"Plot No. 3, 2nd Floor, Shalimar Bagh Colony Chitrakoot Marg, Ajmer Rd, Jaipur, 302021",26.894724,75.7390016,https://2minfotech.com/,,,,,,,,,openstreetmap,"{""openstreetmap"": ""way:1232392027""}",matched: infotech
Microzon Infotech,32.0,low,Jaipur,Rajasthan,India,"Ward Number 43, Sector 101, Mansarovar, Meera Marg, Jaipur, 302020",26.8489037,75.7638182,https://microzon.in/,,,,,,,,building=yes | description=Microzon Infotech are the best training programs and development providing company giving international level dot net training in Jaipur.,openstreetmap,"{""openstreetmap"": ""way:476221746""}",matched: infotech
Cochin University of Science And Technology Arena,32.0,low,Kochi,Kerala,India,,10.043154,76.3291171,https://cusat.ac.in,,,,,,,,amenity=university,openstreetmap,"{""openstreetmap"": ""way:475140702""}",matched: technology
Taski Technologies,32.0,low,Kochi,Kerala,India,"43/203 1st Floor, PPJC Tower Kalavat, Kalavath Road, Palarivattom, 682025",10.0034577,76.309337,https://www.taski.in/,,,,,,,,office=yes,openstreetmap,"{""openstreetmap"": ""node:9992466633""}",matched: technologies
Geforce Consulting Solutions Pvt. Ltd.,32.0,low,Kolkata,West Bengal,India,"7th Floor, K-1, Manibhandar Building, Module 7A, Ring Road, EP Block, Sector V, Salt Lake City, 700091",22.5696848,88.4365441,https://gforces.in/,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:9920814609""}","matched: solutions, office=company"
Softcodelink Web Solutions,32.0,low,Mangaluru,Karnataka,India,"Balmatta Cross Road, Mangalre",12.8704731,74.8460444,http://softcodelink.com/,08244253725,,,,,,,shop=computer,openstreetmap,"{""openstreetmap"": ""node:2470277369""}","matched: solutions, computer"
LogiNext Solutions,32.0,low,Mumbai,Maharashtra,India,"Gate No 2, Plant No. 6, Lal Bahadur Shashtri Road, Vikhroli West, Mumbai, 400079",19.100581,72.9191634,https://www.loginextsolutions.com/,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:10159682891""}","matched: solutions, office=company"
Suntech Business Solutions,32.0,low,Mumbai,Maharashtra,India,,19.1153572,72.8555855,https://www.suntech-global.com/,+91 22 4972 4686;+91 74004 36581;+91 74004 36585,,,,,,,shop=computer,openstreetmap,"{""openstreetmap"": ""node:8065431802""}","matched: solutions, computer"
Yashuss Unlimited Business Solutions,32.0,low,Mumbai,Maharashtra,India,"G-53/54, Zoom Plaza, Gorai Borivali Road;Lokmanya Tilak Road, Mumbai, 400092",19.2320681,72.8286156,https://www.yashussunlimited.com/,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:6276070833""}","matched: solutions, office=company"
Zycus Infotech Pvt Ltd,32.0,low,Mumbai,Maharashtra,India,"Plot No. GJ - 07, Seepz++, Andheri East, Mumbai, 400096",19.1281015,72.8788377,https://www.zycus.com/,,,,,,,,building=commercial,openstreetmap,"{""openstreetmap"": ""way:353141393""}",matched: infotech
Infosys Technologies Limited,32.0,low,Mysuru,Karnataka,India,,12.3634226,76.5978838,https://www.infosys.com,,,,,,,,,openstreetmap,"{""openstreetmap"": ""way:231782270""}",matched: technologies
DNA Technology,32.0,low,Nashik,Maharashtra,India,"Fh11-12, Trimbak Road, Nashik, 422008",19.9981054,73.7803273,https://www.dnatechindia.com/,,,,,,,,,openstreetmap,"{""openstreetmap"": ""node:5221734075""}",matched: technology
Aquevix Solutions Pvt Ltd.,32.0,low,New Delhi,Delhi,India,"A8, Bigjos Tower, Netaji Subhash Place, 110034",28.6920168,77.1519473,https://www.aquevix.com,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:8855679917""}","matched: solutions, office=company"
Faculty of Technology,32.0,low,New Delhi,Delhi,India,"Faculty of Technology, Maharishi Kanad Bhawan, University of Delhi, Delhi-110007",28.6875302,77.2141533,https://fot.du.ac.in,,,,,,,,building=university,openstreetmap,"{""openstreetmap"": ""way:1487166544""}",matched: technology
A.K.S. Networking Solutions,32.0,low,Noida,Uttar Pradesh,India,"89, New Delhi, 110019",28.5480439,77.25339,https://www.aksnetworkingsolutions.com,+91-11-4157-4411,,,,,,,shop=computer,openstreetmap,"{""openstreetmap"": ""node:12031173579""}","matched: solutions, computer"
Neuweg Technologies,32.0,low,Noida,Uttar Pradesh,India,"B-6, 3rd Floor,, Sector-64,, Noida , Uttar Pradesh, 201301",28.6126734,77.3774002,https://neuweg.co.in/,,,,,,,,building=commercial,openstreetmap,"{""openstreetmap"": ""node:2908703579""}",matched: technologies
"Department Of Science, Technology & Waste Management",32.0,low,Panaji/Goa,Goa,India,,15.5167401,73.8376415,https://dstwm.goa.gov.in/,,,,,,,,office=government,openstreetmap,"{""openstreetmap"": ""node:12709416803""}",matched: technology
Goa State Council for Science & Technology,32.0,low,Panaji/Goa,Goa,India,,15.5347309,73.7926421,https://gscst.goa.gov.in/,,,,,,,,office=government,openstreetmap,"{""openstreetmap"": ""way:1372586487""}",matched: technology
Immo Infotech Pvt Ltd,32.0,low,Panaji/Goa,Goa,India,"Belgaum - Panaji Highway, Merces, 403005",15.4925172,73.8511991,https://www.iazi.ch/,,,,,,,,building=commercial,openstreetmap,"{""openstreetmap"": ""way:475838561""}",matched: infotech
iON Digital Zone Examination Centre,32.0,low,Patna,Bihar,India,"GATE NO 1 Road No 2, Block 3 Patliputra Industrial Estate, Road No. 2, Patna, 800013",25.6343683,85.1037307,https://www.tcsion.com,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:8758555602""}","matched: digital, office=company"
Technology Bhavan,32.0,low,Patna,Bihar,India,"Bailey Road, 800001",25.6064939,85.114903,http://dst.bih.nic.in,,,,,,,,office=government,openstreetmap,"{""openstreetmap"": ""node:5845683094""}",matched: technology
Amura Marketing Technologies,32.0,low,Pune,Maharashtra,India,"3rd Floor, Sr. No. 9, H.No:1/2, umbai Hwy, Near Ramada Plaza, Mahalunge, Pune, 411045",18.5822207,73.7600314,https://www.amuratech.com/,,,,,,,,"building=yes | description=Amura, a leading digital growth marketing agency in India provides a wide range of digital marketing services. Get customized digital marketing solutions for real estate, pharmaceutical, manufacturing, FMCG, and healthcare industries",openstreetmap,"{""openstreetmap"": ""way:359567551""}","matched: technologies, solutions, digital; negative hints: real estate"
Discreet Solutions,32.0,low,Pune,Maharashtra,India,17/7/7 & 178/7,18.5691439,73.7802233,https://discreet.co.in/,,,,,,,,office=company | building=yes,openstreetmap,"{""openstreetmap"": ""way:1389330201""}","matched: solutions, office=company"
SEED Infotech Nalanda centre,32.0,low,Pune,Maharashtra,India,,18.501148,73.8253956,https://seedinfotech.com/,,,,,,,,office=educational_institution | description=IT education,openstreetmap,"{""openstreetmap"": ""node:5253715090""}",matched: infotech
synthesys solutions pvt. ltd,32.0,low,Pune,Maharashtra,India,,18.5072521,73.8030373,https://synthesys.co.in/,,,,,,,,office=company | building=yes,openstreetmap,"{""openstreetmap"": ""way:359810451""}","matched: solutions, office=company"
VayuZon Technology,32.0,low,Pune,Maharashtra,India,"09, Anandnagar, Kothrud, 411038",18.5092259,73.8134823,https://vayuzon.com/,,,,,,,,,openstreetmap,"{""openstreetmap"": ""node:13540096536""}",matched: technology
"Vidnyan Kendra, Lohegaon",32.0,low,Pune,Maharashtra,India,"Vidnyan Kendra, Lohegaon Sunil R Desai C/o Himron System's & Control 253/95, Shrungar Lane no 5, B/H Dr Andurkar Khese Park, Lohogaon Rd Pune 411032",18.5896886,73.9097593,https://vidnyankendra.neocities.org,,,,,,,,description=Vidnyan Kendra is a Peoples' Science and Technology Movement.,openstreetmap,"{""openstreetmap"": ""node:5646173431""}",matched: technology
